,experiment,episode,reward,step,epsilon
267,noisy,267,634.0,26724,0
268,noisy,268,810.0,26890,0
269,noisy,269,1009.0,27250,0
270,noisy,270,1034.0,27431,0
271,noisy,271,610.0,27638,0
272,noisy,272,1133.0,27840,0
273,noisy,273,961.0,28432,0
274,noisy,274,633.0,28513,0
275,noisy,275,639.0,28655,0
276,noisy,276,600.0,28758,0
277,noisy,277,814.0,28908,0
278,noisy,278,1110.0,29302,0
279,noisy,279,1806.0,29778,0
280,noisy,280,1280.0,30143,0
281,noisy,281,798.0,30370,0
282,noisy,282,818.0,30496,0
283,noisy,283,616.0,30587,0
284,noisy,284,1685.0,30817,0
285,noisy,285,638.0,30964,0
286,noisy,286,610.0,31064,0
287,noisy,287,1301.0,31416,0
288,noisy,288,620.0,31500,0
289,noisy,289,624.0,31581,0
290,noisy,290,1024.0,31860,0
291,noisy,291,653.0,31933,0
292,noisy,292,613.0,32032,0
293,noisy,293,638.0,32182,0
294,noisy,294,1679.0,32436,0
295,noisy,295,634.0,32511,0
296,noisy,296,1911.0,32760,0
297,noisy,297,1157.0,32910,0
298,noisy,298,615.0,32991,0
299,noisy,299,634.0,33060,0
300,noisy,300,641.0,33194,0
301,noisy,301,752.0,33491,0
302,noisy,302,726.0,33718,0
303,noisy,303,640.0,33856,0
304,noisy,304,1907.0,34096,0
305,noisy,305,605.0,34208,0
306,noisy,306,236.0,34239,0
307,noisy,307,1124.0,34516,0
308,noisy,308,1045.0,34659,0
309,noisy,309,803.0,34860,0
310,noisy,310,737.0,34998,0
311,noisy,311,1148.0,35173,0
312,noisy,312,1399.0,35465,0
313,noisy,313,797.0,35586,0
314,noisy,314,814.0,35732,0
315,noisy,315,818.0,35860,0
316,noisy,316,625.0,35942,0
317,noisy,317,1043.0,36132,0
318,noisy,318,1152.0,36302,0
319,noisy,319,632.0,36391,0
320,noisy,320,639.0,36534,0
321,noisy,321,597.0,36653,0
322,noisy,322,626.0,36742,0
323,noisy,323,624.0,36827,0
324,noisy,324,591.0,36918,0
325,noisy,325,531.0,37425,0
326,noisy,326,623.0,37508,0
327,noisy,327,610.0,37565,0
328,noisy,328,1333.0,37803,0
329,noisy,329,1678.0,38106,0
330,noisy,330,727.0,38221,0
331,noisy,331,615.0,38484,0
332,noisy,332,1026.0,38762,0
333,noisy,333,1336.0,38945,0
334,noisy,334,1158.0,39070,0
335,noisy,335,609.0,39130,0
336,noisy,336,236.0,39162,0
337,noisy,337,796.0,39398,0
338,noisy,338,247.0,39426,0
339,noisy,339,237.0,39456,0
340,noisy,340,610.0,39544,0
341,noisy,341,617.0,39611,0
342,noisy,342,242.0,39642,0
343,noisy,343,237.0,39672,0
344,noisy,344,632.0,39765,0
345,noisy,345,235.0,39797,0
346,noisy,346,619.0,39888,0
347,noisy,347,1041.0,40025,0
348,noisy,348,594.0,40161,0
349,noisy,349,1324.0,40378,0
350,noisy,350,1289.0,40700,0
351,noisy,351,632.0,40783,0
352,noisy,352,767.0,40940,0
353,noisy,353,1428.0,41145,0
354,noisy,354,726.0,41305,0
355,noisy,355,228.0,41340,0
356,noisy,356,633.0,41421,0
357,noisy,357,1881.0,41718,0
358,noisy,358,598.0,41947,0
359,noisy,359,1320.0,42202,0
360,noisy,360,1029.0,42434,0
361,noisy,361,811.0,42594,0
362,noisy,362,238.0,42624,0
363,noisy,363,634.0,42707,0
364,noisy,364,638.0,42854,0
365,noisy,365,613.0,42937,0
366,noisy,366,634.0,43025,0
367,noisy,367,732.0,43164,0
368,noisy,368,734.0,43712,0
369,noisy,369,634.0,43794,0
370,noisy,370,627.0,43864,0
371,noisy,371,631.0,43950,0
372,noisy,372,614.0,44021,0
373,noisy,373,611.0,44079,0
374,noisy,374,1839.0,44379,0
375,noisy,375,758.0,44806,0
376,noisy,376,234.0,44838,0
377,noisy,377,1031.0,45032,0
378,noisy,378,1689.0,45294,0
379,noisy,379,232.0,45328,0
380,noisy,380,810.0,45494,0
381,noisy,381,654.0,45563,0
382,noisy,382,1314.0,45779,0
383,noisy,383,748.0,45970,0
384,noisy,384,811.0,46098,0
385,noisy,385,804.0,46295,0
386,noisy,386,606.0,46393,0
387,noisy,387,764.0,46792,0
388,noisy,388,1043.0,46975,0
389,noisy,389,1683.0,47250,0
390,noisy,390,1301.0,48032,0
391,noisy,391,1310.0,48267,0
392,noisy,392,1067.0,48401,0
393,noisy,393,626.0,48473,0
394,noisy,394,1675.0,48812,0
395,noisy,395,1032.0,49056,0
396,noisy,396,610.0,49156,0
397,noisy,397,139.0,51161,0
398,noisy,398,654.0,51229,0
399,noisy,399,1041.0,51361,0
400,noisy,400,247.0,51388,0
401,noisy,401,625.0,51462,0
402,noisy,402,971.0,51948,0
403,noisy,403,247.0,51975,0
404,noisy,404,1320.0,52253,0
405,noisy,405,654.0,52321,0
406,noisy,406,619.0,52392,0
407,noisy,407,1332.0,52620,0
408,noisy,408,1053.0,52778,0
409,noisy,409,1011.0,53127,0
410,noisy,410,621.0,53214,0
411,noisy,411,1127.0,53449,0
412,noisy,412,652.0,53524,0
413,noisy,413,243.0,53553,0
414,noisy,414,1064.0,53707,0
415,noisy,415,240.0,53738,0
416,noisy,416,1050.0,53889,0
417,noisy,417,710.0,54054,0
418,noisy,418,607.0,54130,0
419,noisy,419,238.0,54160,0
420,noisy,420,1302.0,54424,0
421,noisy,421,248.0,54451,0
422,noisy,422,609.0,54508,0
423,noisy,423,1040.0,54653,0
424,noisy,424,1432.0,54835,0
425,noisy,425,809.0,55008,0
426,noisy,426,776.0,55190,0
427,noisy,427,609.0,55263,0
428,noisy,428,1305.0,55563,0
429,noisy,429,1048.0,55719,0
430,noisy,430,617.0,55836,0
