,experiment,episode,reward,step,epsilon
687,prioritized,687,790.0,82530,0.01
688,prioritized,688,619.0,82621,0.01
689,prioritized,689,781.0,82773,0.01
690,prioritized,690,609.0,82831,0.01
691,prioritized,691,653.0,82904,0.01
692,prioritized,692,224.0,82947,0.01
693,prioritized,693,1037.0,83128,0.01
694,prioritized,694,237.0,83158,0.01
695,prioritized,695,819.0,83280,0.01
696,prioritized,696,237.0,83312,0.01
697,prioritized,697,632.0,83391,0.01
698,prioritized,698,615.0,83451,0.01
699,prioritized,699,815.0,83591,0.01
700,prioritized,700,609.0,83658,0.01
701,prioritized,701,631.0,83732,0.01
702,prioritized,702,616.0,83798,0.01
703,prioritized,703,629.0,83874,0.01
704,prioritized,704,623.0,83963,0.01
705,prioritized,705,628.0,84064,0.01
706,prioritized,706,615.0,84144,0.01
707,prioritized,707,248.0,84172,0.01
708,prioritized,708,744.0,84283,0.01
709,prioritized,709,752.0,84417,0.01
710,prioritized,710,1568.0,84600,0.01
711,prioritized,711,1410.0,84830,0.01
712,prioritized,712,651.0,84912,0.01
713,prioritized,713,1326.0,85138,0.01
714,prioritized,714,242.0,85169,0.01
715,prioritized,715,614.0,85321,0.01
716,prioritized,716,612.0,85405,0.01
717,prioritized,717,610.0,85464,0.01
718,prioritized,718,621.0,85545,0.01
719,prioritized,719,650.0,85632,0.01
720,prioritized,720,634.0,85706,0.01
721,prioritized,721,623.0,85843,0.01
722,prioritized,722,1395.0,86159,0.01
723,prioritized,723,1047.0,86376,0.01
724,prioritized,724,1421.0,86592,0.01
725,prioritized,725,631.0,86668,0.01
726,prioritized,726,612.0,86745,0.01
727,prioritized,727,1349.0,86909,0.01
728,prioritized,728,611.0,86967,0.01
729,prioritized,729,1641.0,87372,0.01
730,prioritized,730,1346.0,87528,0.01
731,prioritized,731,1042.0,87658,0.01
732,prioritized,732,1343.0,87830,0.01
733,prioritized,733,610.0,87910,0.01
734,prioritized,734,789.0,88032,0.01
735,prioritized,735,1428.0,88209,0.01
736,prioritized,736,607.0,88266,0.01
737,prioritized,737,640.0,88403,0.01
738,prioritized,738,1850.0,88644,0.01
739,prioritized,739,1435.0,88816,0.01
740,prioritized,740,609.0,88881,0.01
741,prioritized,741,242.0,88911,0.01
742,prioritized,742,800.0,89130,0.01
743,prioritized,743,1028.0,89401,0.01
744,prioritized,744,251.0,89428,0.01
745,prioritized,745,1325.0,89603,0.01
746,prioritized,746,764.0,89739,0.01
747,prioritized,747,636.0,89812,0.01
748,prioritized,748,604.0,89900,0.01
749,prioritized,749,654.0,89968,0.01
750,prioritized,750,621.0,90041,0.01
751,prioritized,751,231.0,90074,0.01
752,prioritized,752,612.0,90136,0.01
753,prioritized,753,244.0,90165,0.01
754,prioritized,754,750.0,90300,0.01
755,prioritized,755,242.0,90329,0.01
756,prioritized,756,1051.0,90538,0.01
757,prioritized,757,637.0,90611,0.01
758,prioritized,758,610.0,90681,0.01
759,prioritized,759,610.0,90760,0.01
760,prioritized,760,612.0,90827,0.01
761,prioritized,761,230.0,90861,0.01
762,prioritized,762,611.0,90949,0.01
763,prioritized,763,635.0,91019,0.01
764,prioritized,764,608.0,91091,0.01
765,prioritized,765,617.0,91154,0.01
766,prioritized,766,231.0,91188,0.01
767,prioritized,767,609.0,91281,0.01
768,prioritized,768,1434.0,91426,0.01
769,prioritized,769,624.0,91509,0.01
770,prioritized,770,611.0,91581,0.01
771,prioritized,771,1431.0,91764,0.01
772,prioritized,772,1032.0,91886,0.01
773,prioritized,773,625.0,91966,0.01
774,prioritized,774,629.0,92043,0.01
775,prioritized,775,1343.0,92192,0.01
776,prioritized,776,1143.0,92404,0.01
777,prioritized,777,252.0,92432,0.01
778,prioritized,778,1044.0,92542,0.01
779,prioritized,779,619.0,92633,0.01
780,prioritized,780,808.0,92811,0.01
781,prioritized,781,1334.0,92962,0.01
782,prioritized,782,613.0,93031,0.01
783,prioritized,783,238.0,93064,0.01
784,prioritized,784,1048.0,93184,0.01
785,prioritized,785,609.0,93242,0.01
786,prioritized,786,623.0,93314,0.01
787,prioritized,787,609.0,93383,0.01
788,prioritized,788,615.0,93455,0.01
789,prioritized,789,234.0,93490,0.01
790,prioritized,790,606.0,93555,0.01
791,prioritized,791,636.0,93711,0.01
792,prioritized,792,248.0,93739,0.01
793,prioritized,793,250.0,93766,0.01
794,prioritized,794,1322.0,93942,0.01
795,prioritized,795,610.0,94005,0.01
796,prioritized,796,740.0,94114,0.01
797,prioritized,797,616.0,94178,0.01
798,prioritized,798,1040.0,94312,0.01
799,prioritized,799,810.0,94480,0.01
